video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,tag_count,duration_sec,definition,caption,licensed_content,view_count,like_count,comment_count,default_audio_lang,music_info,url,subscriber_count,made_for_kids,views_per_hour,publish_day_of_week
m-kUs5QovGA,Cheese Lover's Dream - Taste the World at This Amazing Market!,"🧀 Cheese Lover’s Dream!
Step into the heart of Mirepoix Market with us as we explore one of the most mouth-watering cheese stalls in southern France 🇫🇷

In this short clip from our Hayden & Marks Travels episode, we’re surrounded by artisan French cheeses, bold flavours, and the irresistible charm of a traditional European food market. From creamy classics to beautifully aged varieties, this market is a must-visit for cheese lovers, foodies, and slow-travel enthusiasts alike.

If you love travel vlogs, French markets, local food experiences, and tasting the world one bite at a time, this one’s for you.

✨ Filmed on location in Mirepoix, France
🧀 Celebrating culture through food
🌍 Travel that engages all the senses

#CheeseLovers #FrenchMarket #Mirepoix #FoodTravel #EuropeanMarkets #TravelShorts #ArtisanCheese #HaydenAndMarksTravels",2026-01-28T23:29:38Z,UCWMcSkM9HqDpDdZ4VtTD9mw,Hayden & Mark's Travels,19,Travel & Events,French cheese|cheese market|French market|Mirepoix market|Mirepoix France|artisan cheese|European food market|food travel|cheese lovers|travel shorts|France travel vlog|French food|local food France|street food France|foodie travel|cheese tasting|traditional markets France|European markets|travel vlog France|Hayden and Marks Travels|France shorts|food market vlog|culinary travel|cheese stall|food culture France|travel food short|short|Mirepoix,28,37.0,hd,False,False,718,7,1,en,None detected,https://www.youtube.com/shorts/m-kUs5QovGA,159,0,10.77,Wednesday
NHwy2l7Gc2k,You Won’t Believe This Meal | Lamb Testicles Recipe,"Welcome to Sizzle & Serve! Today we’re tasting delicious meal prepared from lamb testicles  — and the flavor is amazing! 🌄🔥 Join us for more sizzling adventures and epic foodie experiencest

#asmr #cooking #food #viralshorts #viral",2026-01-28T23:00:29Z,UCLbiasOFLghECL9vcN41AaQ,Sizzle & Serve,22,People & Blogs,How to cook lamb testicles|Lamb|How to cook lamb|Lamb meat|Cooking meat,5,43.0,hd,False,False,1068,13,0,,None detected,https://www.youtube.com/shorts/NHwy2l7Gc2k,54,0,15.9,Wednesday
46Cr7nznvRY,Grammy Weekend 2026 Food Tasting Event 🔥,,2026-01-28T22:50:36Z,UC8oQ9f_7EuZp5zKRJ5xGhxQ,Taysfoodtour,20,Gaming,,0,28.0,hd,False,False,2672,82,2,en,None detected,https://www.youtube.com/shorts/46Cr7nznvRY,36600,0,39.68,Wednesday
yhU9TrJCm4s,😻Meow | Food tasting Shinobu Vs Mitsuri💀#shinobu #demonslayer #theapothecarydairies #mhacommunity,😻Meow | Food tasting Shinobu Vs Mitsuri💀#shinobu #demonslayer #theapothecarydairies #mhacommunity #myheroacademia #shorts #anime,2026-01-28T22:15:03Z,UCRtX7xX3x4dXgxvPLSeVX0Q,Yonko no.5,22,People & Blogs,,0,13.0,hd,False,False,39260,391,2,,None detected,https://www.youtube.com/shorts/yhU9TrJCm4s,4290,0,577.91,Wednesday
Dk6yWhOIryU,Best Whole Foods Cabernet Franc,"We tasted 4 wines from France, Argentina, Chile, and Virginia. Wine A (Reserve des Vignerons Saumur Champigny Cabernet Franc — 2022 at $17.99), Wine B (Arraigo Benegas Cabernet Franc — 2022 at $19.99), Wine C (Carmen Grand Reserva — 2023 at $19.99), & Wine D (Barns of Hamilton Cabernet Franc - 2023 at $34.00) with the Barns of Hamilton Cabernet Franc coming out on top because of its floral bouquet of rose and mixed berries aromas and its elegant, smooth, long-lasting tasting notes with refined tannins and balanced peppery finish.

The Whole Foods winner was the Arraigo Benegas Cabernet Franc — 2022 at $19.99.

www.winesaroundtheglobe.com",2026-01-28T22:07:55Z,UCLXOc9UfDJ0jD5a7t_JdIRA,Wines Around the Globe (WAG),24,Entertainment,,0,50.0,hd,False,False,96,0,0,en-US,None detected,https://www.youtube.com/shorts/Dk6yWhOIryU,41,0,1.41,Wednesday
hDr6fttMpwM,Winery anyone?🍷,,2026-01-28T22:04:38Z,UCENxpSi-BA51g2NxiVrCWdQ,Eats With Joy ,22,People & Blogs,,0,34.0,hd,False,False,372,1,0,en,None detected,https://www.youtube.com/shorts/hDr6fttMpwM,472,0,5.46,Wednesday
-psPlOEEIf8,The Forbidden Drink: Why Absinthe Was Almost Banned,"Welcome to the ultimate combo of gaming and sipping! In this video, we dive into one of our favorite board games while enjoying a curated spirit. Whether you’re a fan of tabletop games, a whiskey enthusiast, or just looking for the perfect game night vibe—this one’s for you.

Grab a glass, pull up a chair, and join us as we share our thoughts, reactions, and recommendations for pairing great games with great pours. 

Game featured: Quickdraw Battle for Silver City
Whiskey tasted: Absinthe from Dillon’s Small Batch 

Don’t forget to like, subscribe, and drop your favorite game + drink combo in the comments!",2026-01-28T22:00:00Z,UCT6hMjSQ9DQTIm507BDQYZA,Tabletop Tastings,22,People & Blogs,bourbon|pairing|tabletop|reviews|Best friends|News|Board game hangover|Les|Steve|innovative|tasting notes|scotch|games and whiskey|whiskey pairing|whisky|whiskey|canadian|canada|tabletop games|whiskey tasting|spirits and games|whisky and board games|Absinthe,23,16.0,hd,False,False,891,18,0,en,None detected,https://www.youtube.com/shorts/-psPlOEEIf8,1580,0,13.07,Wednesday
veQrJQGI-4c,Street Food and Local Flavors  Tasting Ghana’,https://youtu.be/wPEf9kol4E8?si=ojNueJj0r-eGst6-,2026-01-28T21:24:40Z,UCwx8M01yG1ZpdzXcb5zruJw,From Sun Rise Until Sunset,1,Film & Animation,,0,60.0,hd,False,False,56,2,0,en,None detected,https://www.youtube.com/shorts/veQrJQGI-4c,63,0,0.81,Wednesday
49dBbu_bOj4,OMAD Shaggy Locs Tasting The Fruit Smoothie with Fresh Coconut Strawberries Blueberries & More,,2026-01-28T20:38:21Z,UCQfNQuu1_BzjgrMGnAi51mw,BSA Queen Goddess,24,Entertainment,,0,16.0,hd,False,False,1007,13,0,en,None detected,https://www.youtube.com/shorts/49dBbu_bOj4,3630,0,14.48,Wednesday
t6kOSXmTjFc,OMAD Shaggy Locs Tasting His Royal Spicy Herring Sauce on His Grilled Salmon,,2026-01-28T20:35:56Z,UCQfNQuu1_BzjgrMGnAi51mw,BSA Queen Goddess,24,Entertainment,,0,16.0,hd,False,False,1270,12,0,en,None detected,https://www.youtube.com/shorts/t6kOSXmTjFc,3630,0,18.25,Wednesday
NxbMJ0dBLPQ,Tasting of Thai traditional food 😋 #delicious #food #thaifood #fyp #foryou,,2026-01-28T20:16:34Z,UCd-fHUnGNMhjJA-XzCeKjTA,Khat Khat's Diary,22,People & Blogs,,0,22.0,hd,False,False,280,3,0,en,None detected,https://www.youtube.com/shorts/NxbMJ0dBLPQ,18,0,4.01,Wednesday
bLR5BmVRTHI,Eagle Rare: The Best Deal in Whiskey; Episode 15 Excerpt,"Summary
The conversation covers the exceptional value of Eagle Rare whiskey in Ohio and its tasting notes, highlighting its status as a single barrel bourbon with distinct flavors of spices and rye. It also touches on the distiller's ability to showcase their expertise through this product.

Takeaways
- Eagle Rare is a great deal for $45 in Ohio
- Eagle Rare is a single barrel bourbon with notes of spices and rye

Chapters
- 00:00 Tasting Notes and Distiller Flexibility",2026-01-28T20:09:56Z,UCpIZX3pZAleNrloJKODFFZw,"Bourbon, Brass & Beyond",22,People & Blogs,,0,50.0,hd,False,False,543,6,4,en,None detected,https://www.youtube.com/shorts/bLR5BmVRTHI,29,0,7.75,Wednesday
0e9stgCWiME,Tasting the Mint and Sweetness from Episode 17,"Bob and Dan engage in a sensory exploration of the whiskey, discussing the nose, mint, and ethanol. They then delve into the flavor profile, noting the proof points and fruit notes. The conversation provides insights into the sensory experience and flavor profile of the whiskey.

Takeaways
- Sensory experience
- Flavor profile

Chapters
- 00:00 Sensory Exploration",2026-01-28T20:03:52Z,UCpIZX3pZAleNrloJKODFFZw,"Bourbon, Brass & Beyond",22,People & Blogs,,0,49.0,hd,False,False,356,7,0,en,None detected,https://www.youtube.com/shorts/0e9stgCWiME,29,0,5.08,Wednesday
FkudFc5yimk,"Eating a Cow Tongue 👅. When you taste it,it’s tasting you back.",,2026-01-28T19:50:04Z,UCvK6UNmTmNHyv-YAP_PXJgA,Easy Food Cooking Recipes,22,People & Blogs,,0,29.0,hd,False,False,1,0,0,en-US,None detected,https://www.youtube.com/shorts/FkudFc5yimk,27,0,0.01,Wednesday
oMN9vWVXwPw,Tasting 1983 Old Dusty Wild Turkey; Episode 19 Clip,"Bob and Dan delve into the comparison of old bottles and the tasting notes comparison between different Wild Turkey Whiskey brands. The hosts discuss the nuances of old dusty bottles and compare them to newer ones, exploring the differences in taste and smoothness.

Takeaways
- Comparing old bottles
- Tasting notes comparison

Chapters
- 00:00 Comparing Old Bottles",2026-01-28T19:51:11Z,UCpIZX3pZAleNrloJKODFFZw,"Bourbon, Brass & Beyond",22,People & Blogs,,0,54.0,hd,False,False,1015,12,0,en,None detected,https://www.youtube.com/shorts/oMN9vWVXwPw,29,0,14.43,Wednesday
gS32n8RQYbI,Old Soul and Cathead Distillery: Tasting Sweet Corn in a Sip; Episode 20 Clip,"Eric and Dan discuss their tasting experience and the selection of Old Soul Cask Strength and Tintype Series 2 Bourbon Whiskey, highlighting the tasting notes and the decision to purchase.

Takeaways
- Tasting notes
- Whiskey selection

Chapters
- 00:00 Tasting Experience",2026-01-28T19:45:38Z,UCpIZX3pZAleNrloJKODFFZw,"Bourbon, Brass & Beyond",22,People & Blogs,,0,42.0,hd,False,False,379,8,0,en,None detected,https://www.youtube.com/shorts/gS32n8RQYbI,29,0,5.38,Wednesday
QHfdO-C_EBI,CHURROS Wafers 🍫 Crispy European Snack | Sweet Wafer Treat You’ll Love #chocolate #food#viral#snack,"Enjoy the crispy and delicious taste of CHURROS Wafers – a sweet, crunchy snack inspired by everyone’s favorite churros flavor 🤎🍫

Perfect for snack lovers across Europe, these wafers are light, crunchy, and packed with irresistible sweetness. Whether you enjoy them with coffee, tea, or on the go, CHURROS Wafers are a must-try treat!

This video is for snack lovers in:
🇬🇧 UK | 🇩🇪 Germany | 🇫🇷 France | 🇪🇸 Spain | 🇮🇹 Italy | 🇳🇱 Netherlands | 🇧🇪 Belgium | 🇵🇱 Poland

👉 Watch till the end for the satisfying crunch!
👉 Like, share & subscribe for more European snack videos 💛                         #ChurrosWafers  
#Churros  
#WaferSnack  
#CrispyWafers  
#SweetSnacks  
#EuropeanSnacks  
#SnackLovers  
#FoodShorts  
#SnackReview  
#ViralSnacks  
#EuropeFood   churros wafers
churros wafer snack
crispy wafers
sweet wafers
churros snack
european snacks
europe snacks
snack in europe
wafer biscuit
crispy wafer rolls
sweet snack europe
churros flavor
chocolate wafer
dessert snacks
snack review
food shorts
snack shorts
viral snack
new snacks europe
uk snacks
german snacks
french snacks
italian snacks
spanish snacks
snack loverschurros wafers snackuk snack food#ChurrosSnack    #ChurrosSnack #ChurrosSnack #ChurrosSnack
#WaferRolls
#CrunchySnacks
#SweetCrunch
#SnackTime
#SnackVideo
#FoodTrends
#SnackTok
#SnackReels
#EuropeSnacks
#SweetTreats
#DessertSnack
#WaferRolls
#CrunchySnacks
#SweetCrunch
#SnackTime
#SnackVideo
#FoodTrends
#SnackTok
#SnackReels
#EuropeSnacks
#SweetTreats
#DessertSnack
#WaferRolls
#CrunchySnacks
#SweetCrunch
#SnackTime
#SnackVideo
#FoodTrends
#SnackTok
#SnackReels
#EuropeSnacks
#SweetTreats
#DessertSnack
#WaferRolls
#CrunchySnacks
#SweetCrunch
#SnackTime
#SnackVideo
#FoodTrends
#SnackTok
#SnackReels
#EuropeSnacks
#SweetTreats
#DessertSnack
british snack market
german snack food
snacks in germany
french snack food
snacks in france
italian snack food
snacks in italy
spanish snack food
snacks in spain
netherlands snacks
belgium snacks
poland snacks
europe food trends
churros wafer rolls
churros wafer biscuit
sweet wafer snack
crispy wafer snack
wafer snack europe
european wafer snacks
churros inspired snack
dessert wafer
sweet crunchy snack
light crispy wafers
snack time wafers
tea time snack
coffee snack wafers
afternoon snack europe
kids snack wafers
family snack food
new snack launch
trending snacks europe
popular snacks europe
viral food europe
food tasting video
snack tasting
snack review europe
snack unboxing
asmr snack crunch
crunchy snack sounds
satisfying snack video
shorts snack video
youtube shorts snacks
reels snack video
tiktok snack trends
international snacks
imported snacks europe
sweet treats europe
dessert snacks europe
wafer rolls chocolate
wafer sticks snack
biscuit wafer europe",2026-01-28T19:30:12Z,UCM_heZ9fWE76N2zRgBCK69Q,BRONEX,22,People & Blogs,"#ChurrosWafers|#Churros|#WaferSnack|#SweetSnacks|#SnackLovers|#FoodShorts|#SnackReview|#ViralSnacks|trending snacks|popular snacks|viral food|food tasting video|snack tasting|youtube shorts snacks|#ChurrosSnack|#WaferRolls|#CrunchySnacks|#SweetCrunch|#SnackTime|#SnackVideo|#FoodTrends|#SnackTok|#SnackReels|#SweetTreats|#DessertSnack|churros wafers
churros wafer snack|crispy wafers
sweet wafers|churros snack
european snacks|europe snacks
snack in europe|wafer biscuit|rolls",31,43.0,hd,False,False,2933,16,2,en,None detected,https://www.youtube.com/shorts/QHfdO-C_EBI,15,0,41.5,Wednesday
nlFZ6-klzlA,"Welcome to our Edmonds Tasting Room - located in the heart of downtown Edmonds, WA.","Located in the heart of downtown Edmonds, Washington, Dusted Valley’s Edmonds tasting room offers Washington wine by the glass or bottle, along with a thoughtfully curated small bites menu. Just a couple blocks from the Edmonds–Kingston ferry terminal, we’re an easy and inviting stop whether you’re a local or venturing through the area.
From relaxed afternoons to spontaneous ferry-day visits, we invite you to make Dusted Valley part of your Edmonds experience and enjoy a true taste of Washington wine.

📍 Downtown Edmonds, WA
🍷 Wine & small bites
👉 Stop by, sip, and stay awhile

#DustedValley #EdmondsWA #WashingtonWine #WineTasting #PNWWine
#Wawine #WallaWallaWine",2026-01-28T19:19:17Z,UCS2wOzwNKqyhnHpwlW5GQOw,Dusted Valley,22,People & Blogs,,0,39.0,hd,False,False,95,1,0,en,None detected,https://www.youtube.com/shorts/nlFZ6-klzlA,25,0,1.34,Wednesday
tQ6krxq3wU0,"Merlin Ramos of Town, London, visits Candover Brook harvest 2025 #wine #vineyard #sustainability","Visit our website at https://www.candoverbrook.co.uk to learn more / join our newsletter for offers and events / or make an order 

During harvest, we were delighted to welcome Merlin Ramos, Head of Wine at Town Restaurant in London, to the vineyard. Town, alongside its sister restaurant Motorino, has been very supportive of Candover Brook, and it felt fitting to invite Merlin to see first-hand where the wines he pours begin. Both restaurants are part of the Stevie Parle group and share our commitment to thoughtful sourcing, seasonality and a growing focus on regenerative farming.

Invited by Mark Sainsbury, Merlin joined the family for a morning of picking, spending time in the rows and experiencing the rhythm and care that harvest demands. It was a chance to step away from the restaurant floor and reconnect the glass to the land.    Moments like these help build the relationships that bring Candover Brook to life around the table.",2026-01-28T18:27:10Z,UCInD1A-Vdjoe2GPgSkae8_g,Candover Brook,22,People & Blogs,wine|food|town restaurant,3,29.0,hd,True,False,71,0,0,en,None detected,https://www.youtube.com/shorts/tQ6krxq3wU0,72,0,0.99,Wednesday
GjhEEWqVz7g,"Wine tasting is one of the best activities you can do in Tuscany, Italy",,2026-01-28T17:46:58Z,UCaK8GbibOEStNPba3imNLbw,DaliJourney,22,People & Blogs,,0,21.0,hd,False,False,1415,8,2,en,None detected,https://www.youtube.com/shorts/GjhEEWqVz7g,108,0,19.54,Wednesday
tnrBUeHKBEM,Exploring Tuscany in Italy to try their best wines,,2026-01-28T17:16:02Z,UCaK8GbibOEStNPba3imNLbw,DaliJourney,22,People & Blogs,,0,55.0,hd,False,False,1028,9,1,en,None detected,https://www.youtube.com/shorts/tnrBUeHKBEM,108,0,14.1,Wednesday
9QHh7LTfyG8,Join HQ for a FREE tasting session at Food Asia Hypermarket! Don’t miss out! l Sunday  #shortsfeed,"Sunday plans = SORTED! 🎉
Join HQ for a FREE tasting session at Food Asia Hypermarket! Don’t miss out!

See you there!

📍 Food Asia Hypermarket, Glasgow
🗓️ Sunday, 1st Feb 2026
⏰ 11am - 4pm
#hqtasting #hqhalal #glassgow #freeeventglasgow #glasgowsunday #foodieevent #asiansupermarket #glasgow #hqfrozenfood #foodasiaglasgow",2026-01-28T17:14:57Z,UCb7XGLUOVJD45sval4OBCVw,HQHalalOfficial,22,People & Blogs,Food|Halal|Recipe|Frozen Food UK|Frozen food|HQ Foods|Asian recipe|british recipe|Glasgow|foodasiasoctland|hypermarket,11,9.0,hd,False,False,1215,4,0,en,None detected,https://www.youtube.com/shorts/9QHh7LTfyG8,107,0,16.66,Wednesday
p_cOgKODSkw,High Protein Philly Cheesesteak Stuffed Peppers,"Philly cheesesteak stuffed peppers that are high in protein, easy to make, and come together fast without tasting like diet food. Thin-sliced steak, peppers, onions, mushrooms, and melted cheese packed into roasted bell peppers for a flavor-loaded, low-calorie meal that actually feels filling.

Perfect if you’re trying to build muscle, eat more protein, or just want something quick, simple, and delicious without spending all night in the kitchen.

#cooking #recipe #food #highprotein",2026-01-28T17:12:46Z,UCogoqwISeiIx0u4_7DqddPQ,Meatlicious,22,People & Blogs,,0,32.0,hd,False,True,103517,3424,92,en,None detected,https://www.youtube.com/shorts/p_cOgKODSkw,391000,0,1418.57,Wednesday
bUDg0xOrlBU,Tasting sake at Izanami in Santa Fe,Izanami restaurant at Ten Thousand Waves has the biggest sake list of any restaurant in the United States and they even do a traditional pour!,2026-01-28T17:01:04Z,UCEzyX9QiEgPz4b84dgYOkTQ,Randy Wang,22,People & Blogs,Sake|Sake tasting|izanami|ten thousand waves|santa fe|new mexico,6,8.0,hd,False,False,1086,6,0,en,None detected,https://www.youtube.com/shorts/bUDg0xOrlBU,977,0,14.84,Wednesday
ZeWcfIgSDf8,What to do in London 🇬🇧 3Locks Brewery Camden - Tour and beer tasting at the canal,"🍺 Save this Camden gem for your next London trip: 3 Locks Brewery

We’ve been to London so many times that we’re always hunting for experiences that feel a bit less “tourist checklist” and a bit more “wait, why is nobody talking about this?”

📍 3 Locks Brewing @3locksbeer in Camden sits right by the canal, so you get that dreamy water view… while sipping genuinely great craft beer.

How it works:✅ You can walk in for a drink✅ BUT the brewery tour + tasting needs to be booked online✅ The brewery is tiny, so the “tour” is actually a super social sit-down beer masterclass✅ You learn what’s in the beer, why it tastes the way it tastes, and you leave smarter and you’ll understand beer better

Best proof we loved it? 🫶We literally cancelled the rest of our plans and spent the whole day in Camden. Came back for more because the vibe, the staff, and the beer were that good.

Full review with tips + what to expect is on the blog (link in bio).

Been to Camden lately? Would you do a brewery tour on a London trip?

1️⃣ Save for your Camden day2️⃣ Share with someone who loves London experiences3️⃣ Follow LikeSweden for UK + Sweden culture gems—3 Locks Brewing Camden · Camden Town · Camden Market · Regent’s Canal · London brewery tour · beer tasting London · London experiences · things to do in Camden · London weekend ideas · craft beer London · taproom vibes · canal side London · London food and drink",2026-01-28T16:48:24Z,UC2YAKGczCmU_ptUkTYdNdsg,LikeSwedenCom,22,People & Blogs,,0,49.0,hd,False,False,185,4,0,en-US,None detected,https://www.youtube.com/shorts/ZeWcfIgSDf8,1720,0,2.52,Wednesday
Av45v1AeCrw,Lemon Tiramisu Tasting with Italian Chef | Gino's Italian Escape  #italiangetaway #chef #dessert,"Join Chef Gino D’Acampo on a stunning journey across Italy as he searches for the birthplace of Stracciatella gelato and explores some of the country’s most beautiful destinations.
From the historic streets of Bergamo to dramatic hillside vineyards and the breathtaking shores of Lake Garda, Gino discovers local traditions, secret recipes, and unforgettable flavors — all while cooking iconic Italian dishes along the way.
This episode blends travel, culture, and authentic Italian food into one delicious adventure. 🇮🇹🍨🍝

Subscribe to Taste: https://bit.ly/3OZoDcV

This isn't just about cooking; it's about the history, the people, and the passion behind the world's most popular food. I travel from the busy streets of Bologna to the canals of Venice and the historic hills of Siena.
In this Italian Food Adventure:
Bologna: Tasting the legendary ""Ragu"" in the city where it was born.
Venice: Watching a master chef perform a crazy ""juggling"" technique to serve the perfect Risotto.
Siena: Discovering Panforte, a spicy cake with a history that goes back to the 13th century.
Altamura: Visiting a communal oven that has been baking bread for over 150 years.

Watch More Documentaries
Up Close - youtube.com/@UpCloseITVS
True Lives - https://bit.ly/3A8xRMJ 
Our History - https://bit.ly/3rUpdhL 
Our World - https://bit.ly/3ftuckM 
Our Stories - https://bit.ly/3ynfFyk
Blueprint - https://bit.ly/3ZK5UdD

Taste is your all-in-one food, drink and hospitality experience. Sink your teeth into our delicious series and discover hundreds of episodes that will get your taste buds tingling. You’ll discover amazing recipes, foodie travels and hotel & restaurant experiences that are truly out of this world.

Content distributed by ITV Studios.
#GinoDAcampo #Italy #food #foodie",2026-01-28T16:45:00Z,UCyZQGi9vZNFQHouRKLndszA,Taste,24,Entertainment,Our Taste|Documentary|Food Documentary|Full Episode|Full Length Episodes|Cuisine|Recipe|Cooking|Cooking Show|Chef|Restaurant|Cooking Competition|Easy Recipes|How To Cook|Cooking For Beginners|Gino's Italian Escape|Italian cooking|Gino D'Acampo|Italian recipes|Italian food|Gino's kitchen|Gino's cooking|Secret|Tour|Pasta|Date|Bologna Food|Siena Italy|Best Italian Dishes|Food Tour|Italian Culture|Chef Gino|lake garda|tuscany travel|bergamo italy,35,59.0,hd,False,True,1150,16,0,en-GB,None detected,https://www.youtube.com/shorts/Av45v1AeCrw,242000,0,15.66,Wednesday
